fecha,geografia,variable,valor,unidad,fuente
2023-01-17,Quindío,precipitacion,13.3,mm,open-meteo
2023-01-17,Quindío,temp_max,20.0,°C,open-meteo
2023-01-17,Quindío,temp_min,15.9,°C,open-meteo
2023-01-17,Risaralda,precipitacion,3.2,mm,open-meteo
2023-01-17,Risaralda,temp_max,23.2,°C,open-meteo
2023-01-17,Risaralda,temp_min,14.1,°C,open-meteo
2023-01-17,Tolima,precipitacion,24.4,mm,open-meteo
2023-01-17,Tolima,temp_max,20.3,°C,open-meteo
2023-01-17,Tolima,temp_min,11.5,°C,open-meteo
2023-01-18,Antioquia,precipitacion,1.9,mm,open-meteo
2023-01-18,Antioquia,temp_max,25.4,°C,open-meteo
2023-01-18,Antioquia,temp_min,15.5,°C,open-meteo
2023-01-18,COLOMBIA,fx_usd_local,4719.4501953125,COP/USD,yfinance
2023-01-18,COLOMBIA,precio_interno_referencia,1795000.0,COP/carga_125kg,FNC
2023-01-18,Caldas,precipitacion,11.6,mm,open-meteo
2023-01-18,Caldas,temp_max,17.7,°C,open-meteo
2023-01-18,Caldas,temp_min,7.8,°C,open-meteo
2023-01-18,Cauca,precipitacion,6.1,mm,open-meteo
2023-01-18,Cauca,temp_max,19.1,°C,open-meteo
2023-01-18,Cauca,temp_min,14.3,°C,open-meteo
2023-01-18,GLOBAL,precio_cafe_arabica,155.0,USc/lb,yfinance
2023-01-18,Huila,precipitacion,2.4,mm,open-meteo
2023-01-18,Huila,temp_max,25.4,°C,open-meteo
2023-01-18,Huila,temp_min,13.6,°C,open-meteo
2023-01-18,Nariño,precipitacion,2.7,mm,open-meteo
2023-01-18,Nariño,temp_max,18.6,°C,open-meteo
2023-01-18,Nariño,temp_min,13.9,°C,open-meteo
2023-01-18,Quindío,precipitacion,11.0,mm,open-meteo
2023-01-18,Quindío,temp_max,20.2,°C,open-meteo
2023-01-18,Quindío,temp_min,14.4,°C,open-meteo
2023-01-18,Risaralda,precipitacion,15.4,mm,open-meteo
2023-01-18,Risaralda,temp_max,23.0,°C,open-meteo
2023-01-18,Risaralda,temp_min,13.5,°C,open-meteo
2023-01-18,Tolima,precipitacion,6.6,mm,open-meteo
2023-01-18,Tolima,temp_max,21.1,°C,open-meteo
2023-01-18,Tolima,temp_min,11.5,°C,open-meteo
2023-01-19,Antioquia,precipitacion,1.4,mm,open-meteo
2023-01-19,Antioquia,temp_max,25.5,°C,open-meteo
2023-01-19,Antioquia,temp_min,14.7,°C,open-meteo
2023-01-19,COLOMBIA,fx_usd_local,4701.72998046875,COP/USD,yfinance
2023-01-19,COLOMBIA,precio_interno_referencia,1780000.0,COP/carga_125kg,FNC
2023-01-19,Caldas,precipitacion,34.8,mm,open-meteo
2023-01-19,Caldas,temp_max,17.6,°C,open-meteo
2023-01-19,Caldas,temp_min,9.5,°C,open-meteo
2023-01-19,Cauca,precipitacion,23.9,mm,open-meteo
2023-01-19,Cauca,temp_max,20.7,°C,open-meteo
2023-01-19,Cauca,temp_min,13.4,°C,open-meteo
2023-01-19,GLOBAL,precio_cafe_arabica,154.60000610351562,USc/lb,yfinance
2023-01-19,Huila,precipitacion,7.7,mm,open-meteo
2023-01-19,Huila,temp_max,24.4,°C,open-meteo
2023-01-19,Huila,temp_min,14.1,°C,open-meteo
2023-01-19,Nariño,precipitacion,12.1,mm,open-meteo
2023-01-19,Nariño,temp_max,19.6,°C,open-meteo
2023-01-19,Nariño,temp_min,14.1,°C,open-meteo
2023-01-19,Quindío,precipitacion,18.8,mm,open-meteo
2023-01-19,Quindío,temp_max,21.6,°C,open-meteo
2023-01-19,Quindío,temp_min,13.6,°C,open-meteo
2023-01-19,Risaralda,precipitacion,22.5,mm,open-meteo
2023-01-19,Risaralda,temp_max,23.4,°C,open-meteo
2023-01-19,Risaralda,temp_min,14.1,°C,open-meteo
2023-01-19,Tolima,precipitacion,26.1,mm,open-meteo
2023-01-19,Tolima,temp_max,20.7,°C,open-meteo
2023-01-19,Tolima,temp_min,12.4,°C,open-meteo
2023-01-20,Antioquia,precipitacion,2.1,mm,open-meteo
2023-01-20,Antioquia,temp_max,25.4,°C,open-meteo
2023-01-20,Antioquia,temp_min,15.8,°C,open-meteo
2023-01-20,COLOMBIA,fx_usd_local,4667.4501953125,COP/USD,yfinance
2023-01-20,COLOMBIA,precio_interno_referencia,1750000.0,COP/carga_125kg,FNC
2023-01-20,Caldas,precipitacion,8.9,mm,open-meteo
2023-01-20,Caldas,temp_max,18.2,°C,open-meteo
2023-01-20,Caldas,temp_min,9.7,°C,open-meteo
2023-01-20,Cauca,precipitacion,3.3,mm,open-meteo
2023-01-20,Cauca,temp_max,20.8,°C,open-meteo
2023-01-20,Cauca,temp_min,13.4,°C,open-meteo
2023-01-20,GLOBAL,precio_cafe_arabica,154.8000030517578,USc/lb,yfinance
2023-01-20,Huila,precipitacion,3.8,mm,open-meteo
2023-01-20,Huila,temp_max,23.5,°C,open-meteo
2023-01-20,Huila,temp_min,14.5,°C,open-meteo
2023-01-20,Nariño,precipitacion,3.6,mm,open-meteo
2023-01-20,Nariño,temp_max,20.0,°C,open-meteo
2023-01-20,Nariño,temp_min,13.2,°C,open-meteo
2023-01-20,Quindío,precipitacion,27.7,mm,open-meteo
2023-01-20,Quindío,temp_max,21.1,°C,open-meteo
2023-01-20,Quindío,temp_min,14.6,°C,open-meteo
2023-01-20,Risaralda,precipitacion,14.3,mm,open-meteo
2023-01-20,Risaralda,temp_max,22.4,°C,open-meteo
2023-01-20,Risaralda,temp_min,13.9,°C,open-meteo
2023-01-20,Tolima,precipitacion,6.2,mm,open-meteo
2023-01-20,Tolima,temp_max,19.9,°C,open-meteo
2023-01-20,Tolima,temp_min,13.5,°C,open-meteo
2023-01-21,Antioquia,precipitacion,8.0,mm,open-meteo
2023-01-21,Antioquia,temp_max,24.6,°C,open-meteo
2023-01-21,Antioquia,temp_min,15.6,°C,open-meteo
2023-01-21,COLOMBIA,precio_interno_referencia,1750000.0,COP/carga_125kg,FNC
2023-01-21,Caldas,precipitacion,30.4,mm,open-meteo
2023-01-21,Caldas,temp_max,17.1,°C,open-meteo
2023-01-21,Caldas,temp_min,9.7,°C,open-meteo
2023-01-21,Cauca,precipitacion,4.8,mm,open-meteo
2023-01-21,Cauca,temp_max,20.9,°C,open-meteo
2023-01-21,Cauca,temp_min,12.5,°C,open-meteo
2023-01-21,Huila,precipitacion,1.2,mm,open-meteo
2023-01-21,Huila,temp_max,23.5,°C,open-meteo
2023-01-21,Huila,temp_min,13.6,°C,open-meteo
2023-01-21,Nariño,precipitacion,6.0,mm,open-meteo
2023-01-21,Nariño,temp_max,18.8,°C,open-meteo
2023-01-21,Nariño,temp_min,13.6,°C,open-meteo
2023-01-21,Quindío,precipitacion,30.5,mm,open-meteo
2023-01-21,Quindío,temp_max,21.6,°C,open-meteo
2023-01-21,Quindío,temp_min,15.1,°C,open-meteo
2023-01-21,Risaralda,precipitacion,5.9,mm,open-meteo
2023-01-21,Risaralda,temp_max,23.1,°C,open-meteo
2023-01-21,Risaralda,temp_min,15.1,°C,open-meteo
2023-01-21,Tolima,precipitacion,3.5,mm,open-meteo
2023-01-21,Tolima,temp_max,20.8,°C,open-meteo
2023-01-21,Tolima,temp_min,13.5,°C,open-meteo
2023-01-22,Antioquia,precipitacion,7.3,mm,open-meteo
2023-01-22,Antioquia,temp_max,22.7,°C,open-meteo
2023-01-22,Antioquia,temp_min,15.5,°C,open-meteo
2023-01-22,COLOMBIA,precio_interno_referencia,1750000.0,COP/carga_125kg,FNC
2023-01-22,Caldas,precipitacion,31.4,mm,open-meteo
2023-01-22,Caldas,temp_max,17.0,°C,open-meteo
2023-01-22,Caldas,temp_min,9.5,°C,open-meteo
2023-01-22,Cauca,precipitacion,1.2,mm,open-meteo
2023-01-22,Cauca,temp_max,19.0,°C,open-meteo
2023-01-22,Cauca,temp_min,13.7,°C,open-meteo
2023-01-22,Huila,precipitacion,0.2,mm,open-meteo
2023-01-22,Huila,temp_max,24.0,°C,open-meteo
2023-01-22,Huila,temp_min,12.4,°C,open-meteo
2023-01-22,Nariño,precipitacion,16.8,mm,open-meteo
2023-01-22,Nariño,temp_max,20.0,°C,open-meteo
2023-01-22,Nariño,temp_min,13.2,°C,open-meteo
2023-01-22,Quindío,precipitacion,18.0,mm,open-meteo
2023-01-22,Quindío,temp_max,20.5,°C,open-meteo
2023-01-22,Quindío,temp_min,14.6,°C,open-meteo
2023-01-22,Risaralda,precipitacion,2.0,mm,open-meteo
2023-01-22,Risaralda,temp_max,21.5,°C,open-meteo
2023-01-22,Risaralda,temp_min,14.6,°C,open-meteo
2023-01-22,Tolima,precipitacion,7.8,mm,open-meteo
2023-01-22,Tolima,temp_max,20.6,°C,open-meteo
2023-01-22,Tolima,temp_min,13.1,°C,open-meteo
2023-01-23,Antioquia,precipitacion,2.3,mm,open-meteo
2023-01-23,Antioquia,temp_max,25.4,°C,open-meteo
2023-01-23,Antioquia,temp_min,14.9,°C,open-meteo
2023-01-23,COLOMBIA,fx_usd_local,4646.830078125,COP/USD,yfinance
2023-01-23,COLOMBIA,precio_interno_referencia,1772000.0,COP/carga_125kg,FNC
2023-01-23,Caldas,precipitacion,16.7,mm,open-meteo
2023-01-23,Caldas,temp_max,18.3,°C,open-meteo
2023-01-23,Caldas,temp_min,8.7,°C,open-meteo
2023-01-23,Cauca,precipitacion,0.2,mm,open-meteo
2023-01-23,Cauca,temp_max,20.8,°C,open-meteo
2023-01-23,Cauca,temp_min,12.0,°C,open-meteo
2023-01-23,GLOBAL,precio_cafe_arabica,158.5500030517578,USc/lb,yfinance
2023-01-23,Huila,precipitacion,1.0,mm,open-meteo
2023-01-23,Huila,temp_max,24.8,°C,open-meteo
2023-01-23,Huila,temp_min,12.1,°C,open-meteo
2023-01-23,Nariño,precipitacion,4.5,mm,open-meteo
2023-01-23,Nariño,temp_max,22.1,°C,open-meteo
2023-01-23,Nariño,temp_min,12.0,°C,open-meteo
2023-01-23,Quindío,precipitacion,8.8,mm,open-meteo
2023-01-23,Quindío,temp_max,23.5,°C,open-meteo
2023-01-23,Quindío,temp_min,12.8,°C,open-meteo
2023-01-23,Risaralda,precipitacion,0.0,mm,open-meteo
2023-01-23,Risaralda,temp_max,24.0,°C,open-meteo
2023-01-23,Risaralda,temp_min,13.4,°C,open-meteo
2023-01-23,Tolima,precipitacion,32.6,mm,open-meteo
2023-01-23,Tolima,temp_max,21.4,°C,open-meteo
2023-01-23,Tolima,temp_min,13.5,°C,open-meteo
2023-01-24,Antioquia,precipitacion,1.5,mm,open-meteo
2023-01-24,Antioquia,temp_max,26.3,°C,open-meteo
2023-01-24,Antioquia,temp_min,14.8,°C,open-meteo
2023-01-24,COLOMBIA,fx_usd_local,4544.75,COP/USD,yfinance
2023-01-24,COLOMBIA,precio_interno_referencia,1775000.0,COP/carga_125kg,FNC
2023-01-24,Caldas,precipitacion,17.6,mm,open-meteo
2023-01-24,Caldas,temp_max,17.5,°C,open-meteo
2023-01-24,Caldas,temp_min,9.9,°C,open-meteo
2023-01-24,Cauca,precipitacion,0.1,mm,open-meteo
2023-01-24,Cauca,temp_max,21.3,°C,open-meteo
2023-01-24,Cauca,temp_min,14.0,°C,open-meteo
2023-01-24,GLOBAL,precio_cafe_arabica,159.85000610351562,USc/lb,yfinance
2023-01-24,Huila,precipitacion,2.7,mm,open-meteo
2023-01-24,Huila,temp_max,23.6,°C,open-meteo
2023-01-24,Huila,temp_min,13.2,°C,open-meteo
2023-01-24,Nariño,precipitacion,8.7,mm,open-meteo
2023-01-24,Nariño,temp_max,21.0,°C,open-meteo
2023-01-24,Nariño,temp_min,13.9,°C,open-meteo
2023-01-24,Quindío,precipitacion,10.5,mm,open-meteo
2023-01-24,Quindío,temp_max,22.0,°C,open-meteo
2023-01-24,Quindío,temp_min,12.6,°C,open-meteo
2023-01-24,Risaralda,precipitacion,2.4,mm,open-meteo
2023-01-24,Risaralda,temp_max,23.0,°C,open-meteo
2023-01-24,Risaralda,temp_min,14.3,°C,open-meteo
2023-01-24,Tolima,precipitacion,30.2,mm,open-meteo
2023-01-24,Tolima,temp_max,22.2,°C,open-meteo
2023-01-24,Tolima,temp_min,13.8,°C,open-meteo
2023-01-25,Antioquia,precipitacion,0.0,mm,open-meteo
2023-01-25,Antioquia,temp_max,27.0,°C,open-meteo
2023-01-25,Antioquia,temp_min,14.3,°C,open-meteo
2023-01-25,COLOMBIA,fx_usd_local,4515.1298828125,COP/USD,yfinance
2023-01-25,COLOMBIA,precio_interno_referencia,1797000.0,COP/carga_125kg,FNC
2023-01-25,Caldas,precipitacion,2.9,mm,open-meteo
2023-01-25,Caldas,temp_max,18.8,°C,open-meteo
2023-01-25,Caldas,temp_min,8.5,°C,open-meteo
2023-01-25,Cauca,precipitacion,0.9,mm,open-meteo
2023-01-25,Cauca,temp_max,21.4,°C,open-meteo
2023-01-25,Cauca,temp_min,12.5,°C,open-meteo
2023-01-25,GLOBAL,precio_cafe_arabica,162.4499969482422,USc/lb,yfinance
2023-01-25,Huila,precipitacion,1.5,mm,open-meteo
2023-01-25,Huila,temp_max,25.2,°C,open-meteo
2023-01-25,Huila,temp_min,11.9,°C,open-meteo
2023-01-25,Nariño,precipitacion,4.2,mm,open-meteo
2023-01-25,Nariño,temp_max,20.4,°C,open-meteo
2023-01-25,Nariño,temp_min,11.4,°C,open-meteo
2023-01-25,Quindío,precipitacion,2.7,mm,open-meteo
2023-01-25,Quindío,temp_max,22.4,°C,open-meteo
2023-01-25,Quindío,temp_min,13.1,°C,open-meteo
2023-01-25,Risaralda,precipitacion,3.2,mm,open-meteo
2023-01-25,Risaralda,temp_max,23.5,°C,open-meteo
2023-01-25,Risaralda,temp_min,13.7,°C,open-meteo
2023-01-25,Tolima,precipitacion,11.2,mm,open-meteo
2023-01-25,Tolima,temp_max,22.9,°C,open-meteo
2023-01-25,Tolima,temp_min,13.3,°C,open-meteo
2023-01-26,Antioquia,precipitacion,0.0,mm,open-meteo
2023-01-26,Antioquia,temp_max,27.2,°C,open-meteo
2023-01-26,Antioquia,temp_min,15.2,°C,open-meteo
2023-01-26,COLOMBIA,fx_usd_local,4544.2001953125,COP/USD,yfinance
2023-01-26,COLOMBIA,precio_interno_referencia,1835000.0,COP/carga_125kg,FNC
2023-01-26,Caldas,precipitacion,4.3,mm,open-meteo
2023-01-26,Caldas,temp_max,19.5,°C,open-meteo
2023-01-26,Caldas,temp_min,8.4,°C,open-meteo
2023-01-26,Cauca,precipitacion,2.1,mm,open-meteo
2023-01-26,Cauca,temp_max,21.9,°C,open-meteo
2023-01-26,Cauca,temp_min,12.1,°C,open-meteo
2023-01-26,GLOBAL,precio_cafe_arabica,167.14999389648438,USc/lb,yfinance
2023-01-26,Huila,precipitacion,1.1,mm,open-meteo
2023-01-26,Huila,temp_max,24.8,°C,open-meteo
2023-01-26,Huila,temp_min,11.9,°C,open-meteo
2023-01-26,Nariño,precipitacion,2.8,mm,open-meteo
2023-01-26,Nariño,temp_max,20.3,°C,open-meteo
2023-01-26,Nariño,temp_min,12.2,°C,open-meteo
2023-01-26,Quindío,precipitacion,4.6,mm,open-meteo
2023-01-26,Quindío,temp_max,23.4,°C,open-meteo
2023-01-26,Quindío,temp_min,13.5,°C,open-meteo
2023-01-26,Risaralda,precipitacion,1.7,mm,open-meteo
2023-01-26,Risaralda,temp_max,23.9,°C,open-meteo
2023-01-26,Risaralda,temp_min,13.9,°C,open-meteo
2023-01-26,Tolima,precipitacion,8.3,mm,open-meteo
2023-01-26,Tolima,temp_max,23.5,°C,open-meteo
2023-01-26,Tolima,temp_min,11.9,°C,open-meteo
2023-01-27,Antioquia,precipitacion,0.0,mm,open-meteo
2023-01-27,Antioquia,temp_max,27.7,°C,open-meteo
2023-01-27,Antioquia,temp_min,15.7,°C,open-meteo
2023-01-27,COLOMBIA,fx_usd_local,4519.10009765625,COP/USD,yfinance
2023-01-27,COLOMBIA,precio_interno_referencia,1885000.0,COP/carga_125kg,FNC
2023-01-27,Caldas,precipitacion,1.9,mm,open-meteo
2023-01-27,Caldas,temp_max,20.0,°C,open-meteo
2023-01-27,Caldas,temp_min,7.6,°C,open-meteo
2023-01-27,Cauca,precipitacion,0.3,mm,open-meteo
2023-01-27,Cauca,temp_max,21.9,°C,open-meteo
2023-01-27,Cauca,temp_min,11.8,°C,open-meteo
2023-01-27,GLOBAL,precio_cafe_arabica,169.89999389648438,USc/lb,yfinance
2023-01-27,Huila,precipitacion,0.2,mm,open-meteo
2023-01-27,Huila,temp_max,26.2,°C,open-meteo
2023-01-27,Huila,temp_min,11.1,°C,open-meteo
2023-01-27,Nariño,precipitacion,1.3,mm,open-meteo
2023-01-27,Nariño,temp_max,20.6,°C,open-meteo
2023-01-27,Nariño,temp_min,12.6,°C,open-meteo
2023-01-27,Quindío,precipitacion,3.7,mm,open-meteo
2023-01-27,Quindío,temp_max,23.9,°C,open-meteo
2023-01-27,Quindío,temp_min,14.4,°C,open-meteo
2023-01-27,Risaralda,precipitacion,2.4,mm,open-meteo
2023-01-27,Risaralda,temp_max,24.4,°C,open-meteo
2023-01-27,Risaralda,temp_min,15.1,°C,open-meteo
2023-01-27,Tolima,precipitacion,7.4,mm,open-meteo
2023-01-27,Tolima,temp_max,22.9,°C,open-meteo
2023-01-27,Tolima,temp_min,12.8,°C,open-meteo
2023-01-28,Antioquia,precipitacion,0.0,mm,open-meteo
2023-01-28,Antioquia,temp_max,27.5,°C,open-meteo
2023-01-28,Antioquia,temp_min,15.5,°C,open-meteo
2023-01-28,COLOMBIA,precio_interno_referencia,1885000.0,COP/carga_125kg,FNC
2023-01-28,Caldas,precipitacion,3.5,mm,open-meteo
2023-01-28,Caldas,temp_max,20.1,°C,open-meteo
2023-01-28,Caldas,temp_min,7.4,°C,open-meteo
2023-01-28,Cauca,precipitacion,0.0,mm,open-meteo
2023-01-28,Cauca,temp_max,21.6,°C,open-meteo
2023-01-28,Cauca,temp_min,11.8,°C,open-meteo
2023-01-28,Huila,precipitacion,1.4,mm,open-meteo
2023-01-28,Huila,temp_max,25.5,°C,open-meteo
2023-01-28,Huila,temp_min,11.6,°C,open-meteo
2023-01-28,Nariño,precipitacion,0.2,mm,open-meteo
2023-01-28,Nariño,temp_max,21.2,°C,open-meteo
2023-01-28,Nariño,temp_min,12.5,°C,open-meteo
2023-01-28,Quindío,precipitacion,2.3,mm,open-meteo
2023-01-28,Quindío,temp_max,23.2,°C,open-meteo
2023-01-28,Quindío,temp_min,13.8,°C,open-meteo
2023-01-28,Risaralda,precipitacion,0.1,mm,open-meteo
2023-01-28,Risaralda,temp_max,24.8,°C,open-meteo
2023-01-28,Risaralda,temp_min,15.8,°C,open-meteo
2023-01-28,Tolima,precipitacion,9.6,mm,open-meteo
2023-01-28,Tolima,temp_max,22.3,°C,open-meteo
2023-01-28,Tolima,temp_min,11.0,°C,open-meteo
2023-01-29,Antioquia,precipitacion,1.2,mm,open-meteo
2023-01-29,Antioquia,temp_max,27.5,°C,open-meteo
2023-01-29,Antioquia,temp_min,14.4,°C,open-meteo
2023-01-29,COLOMBIA,precio_interno_referencia,1885000.0,COP/carga_125kg,FNC
2023-01-29,Caldas,precipitacion,1.8,mm,open-meteo
2023-01-29,Caldas,temp_max,19.8,°C,open-meteo
2023-01-29,Caldas,temp_min,8.9,°C,open-meteo
2023-01-29,Cauca,precipitacion,0.0,mm,open-meteo
2023-01-29,Cauca,temp_max,21.7,°C,open-meteo
2023-01-29,Cauca,temp_min,13.2,°C,open-meteo
2023-01-29,Huila,precipitacion,0.0,mm,open-meteo
2023-01-29,Huila,temp_max,25.5,°C,open-meteo
2023-01-29,Huila,temp_min,11.3,°C,open-meteo
2023-01-29,Nariño,precipitacion,0.6,mm,open-meteo
2023-01-29,Nariño,temp_max,22.0,°C,open-meteo
2023-01-29,Nariño,temp_min,11.2,°C,open-meteo
2023-01-29,Quindío,precipitacion,8.6,mm,open-meteo
2023-01-29,Quindío,temp_max,23.2,°C,open-meteo
2023-01-29,Quindío,temp_min,14.0,°C,open-meteo
2023-01-29,Risaralda,precipitacion,0.5,mm,open-meteo
2023-01-29,Risaralda,temp_max,24.9,°C,open-meteo
2023-01-29,Risaralda,temp_min,15.3,°C,open-meteo
2023-01-29,Tolima,precipitacion,5.6,mm,open-meteo
2023-01-29,Tolima,temp_max,22.1,°C,open-meteo
2023-01-29,Tolima,temp_min,11.7,°C,open-meteo
2023-01-30,Antioquia,precipitacion,1.7,mm,open-meteo
2023-01-30,Antioquia,temp_max,26.3,°C,open-meteo
2023-01-30,Antioquia,temp_min,16.1,°C,open-meteo
2023-01-30,COLOMBIA,fx_usd_local,4483.9287109375,COP/USD,yfinance
2023-01-30,COLOMBIA,precio_interno_referencia,1920000.0,COP/carga_125kg,FNC
2023-01-30,Caldas,precipitacion,3.3,mm,open-meteo
2023-01-30,Caldas,temp_max,19.0,°C,open-meteo
2023-01-30,Caldas,temp_min,8.7,°C,open-meteo
2023-01-30,Cauca,precipitacion,0.5,mm,open-meteo
2023-01-30,Cauca,temp_max,20.3,°C,open-meteo
2023-01-30,Cauca,temp_min,14.9,°C,open-meteo
2023-01-30,GLOBAL,precio_cafe_arabica,170.39999389648438,USc/lb,yfinance
2023-01-30,Huila,precipitacion,0.6,mm,open-meteo
2023-01-30,Huila,temp_max,26.6,°C,open-meteo
2023-01-30,Huila,temp_min,11.4,°C,open-meteo
2023-01-30,Nariño,precipitacion,1.2,mm,open-meteo
2023-01-30,Nariño,temp_max,20.6,°C,open-meteo
2023-01-30,Nariño,temp_min,12.4,°C,open-meteo
2023-01-30,Quindío,precipitacion,14.9,mm,open-meteo
2023-01-30,Quindío,temp_max,23.2,°C,open-meteo
2023-01-30,Quindío,temp_min,14.4,°C,open-meteo
2023-01-30,Risaralda,precipitacion,7.6,mm,open-meteo
2023-01-30,Risaralda,temp_max,25.0,°C,open-meteo
2023-01-30,Risaralda,temp_min,14.4,°C,open-meteo
2023-01-30,Tolima,precipitacion,5.0,mm,open-meteo
2023-01-30,Tolima,temp_max,22.7,°C,open-meteo
2023-01-30,Tolima,temp_min,14.9,°C,open-meteo
2023-01-31,Antioquia,precipitacion,0.1,mm,open-meteo
2023-01-31,Antioquia,temp_max,26.5,°C,open-meteo
2023-01-31,Antioquia,temp_min,15.4,°C,open-meteo
2023-01-31,COLOMBIA,fx_usd_local,4600.43017578125,COP/USD,yfinance
2023-01-31,COLOMBIA,precio_interno_referencia,2030000.0,COP/carga_125kg,FNC
2023-01-31,Caldas,precipitacion,2.5,mm,open-meteo
2023-01-31,Caldas,temp_max,19.8,°C,open-meteo
2023-01-31,Caldas,temp_min,7.8,°C,open-meteo
2023-01-31,Cauca,precipitacion,1.7,mm,open-meteo
2023-01-31,Cauca,temp_max,21.0,°C,open-meteo
2023-01-31,Cauca,temp_min,13.7,°C,open-meteo
2023-01-31,GLOBAL,precio_cafe_arabica,181.75,USc/lb,yfinance
2023-01-31,Huila,precipitacion,2.9,mm,open-meteo
2023-01-31,Huila,temp_max,24.8,°C,open-meteo
2023-01-31,Huila,temp_min,12.3,°C,open-meteo
2023-01-31,Nariño,precipitacion,1.1,mm,open-meteo
2023-01-31,Nariño,temp_max,21.4,°C,open-meteo
2023-01-31,Nariño,temp_min,12.9,°C,open-meteo
2023-01-31,Quindío,precipitacion,6.4,mm,open-meteo
2023-01-31,Quindío,temp_max,22.8,°C,open-meteo
2023-01-31,Quindío,temp_min,13.9,°C,open-meteo
2023-01-31,Risaralda,precipitacion,4.4,mm,open-meteo
2023-01-31,Risaralda,temp_max,24.6,°C,open-meteo
2023-01-31,Risaralda,temp_min,13.6,°C,open-meteo
2023-01-31,Tolima,precipitacion,8.4,mm,open-meteo
2023-01-31,Tolima,temp_max,21.8,°C,open-meteo
2023-01-31,Tolima,temp_min,11.9,°C,open-meteo
2023-02-01,Antioquia,precipitacion,0.0,mm,open-meteo
2023-02-01,Antioquia,temp_max,27.3,°C,open-meteo
2023-02-01,Antioquia,temp_min,15.2,°C,open-meteo
2023-02-01,COLOMBIA,fx_usd_local,4658.490234375,COP/USD,yfinance
2023-02-01,COLOMBIA,precio_interno_referencia,1958000.0,COP/carga_125kg,FNC
2023-02-01,Caldas,precipitacion,1.6,mm,open-meteo
2023-02-01,Caldas,temp_max,19.5,°C,open-meteo
2023-02-01,Caldas,temp_min,9.2,°C,open-meteo
2023-02-01,Cauca,precipitacion,0.1,mm,open-meteo
2023-02-01,Cauca,temp_max,21.0,°C,open-meteo
2023-02-01,Cauca,temp_min,13.3,°C,open-meteo
2023-02-01,GLOBAL,precio_cafe_arabica,175.89999389648438,USc/lb,yfinance
2023-02-01,Huila,precipitacion,1.0,mm,open-meteo
2023-02-01,Huila,temp_max,25.7,°C,open-meteo
2023-02-01,Huila,temp_min,13.9,°C,open-meteo
2023-02-01,Nariño,precipitacion,2.0,mm,open-meteo
2023-02-01,Nariño,temp_max,20.0,°C,open-meteo
2023-02-01,Nariño,temp_min,13.3,°C,open-meteo
2023-02-01,Quindío,precipitacion,6.1,mm,open-meteo
2023-02-01,Quindío,temp_max,22.1,°C,open-meteo
2023-02-01,Quindío,temp_min,15.6,°C,open-meteo
2023-02-01,Risaralda,precipitacion,1.2,mm,open-meteo
2023-02-01,Risaralda,temp_max,24.2,°C,open-meteo
2023-02-01,Risaralda,temp_min,14.7,°C,open-meteo
2023-02-01,Tolima,precipitacion,5.6,mm,open-meteo
2023-02-01,Tolima,temp_max,22.6,°C,open-meteo
2023-02-01,Tolima,temp_min,11.7,°C,open-meteo
2023-02-02,Antioquia,precipitacion,1.0,mm,open-meteo
2023-02-02,Antioquia,temp_max,27.0,°C,open-meteo
2023-02-02,Antioquia,temp_min,15.5,°C,open-meteo
2023-02-02,COLOMBIA,fx_usd_local,4605.27978515625,COP/USD,yfinance
2023-02-02,COLOMBIA,precio_interno_referencia,1975000.0,COP/carga_125kg,FNC
2023-02-02,Caldas,precipitacion,3.1,mm,open-meteo
2023-02-02,Caldas,temp_max,19.2,°C,open-meteo
2023-02-02,Caldas,temp_min,9.3,°C,open-meteo
2023-02-02,Cauca,precipitacion,1.6,mm,open-meteo
2023-02-02,Cauca,temp_max,20.9,°C,open-meteo
2023-02-02,Cauca,temp_min,13.9,°C,open-meteo
2023-02-02,GLOBAL,precio_cafe_arabica,177.89999389648438,USc/lb,yfinance
2023-02-02,Huila,precipitacion,0.3,mm,open-meteo
2023-02-02,Huila,temp_max,25.9,°C,open-meteo
2023-02-02,Huila,temp_min,11.3,°C,open-meteo
2023-02-02,Nariño,precipitacion,3.7,mm,open-meteo
2023-02-02,Nariño,temp_max,21.1,°C,open-meteo
2023-02-02,Nariño,temp_min,12.3,°C,open-meteo
2023-02-02,Quindío,precipitacion,9.8,mm,open-meteo
2023-02-02,Quindío,temp_max,22.8,°C,open-meteo
2023-02-02,Quindío,temp_min,14.7,°C,open-meteo
2023-02-02,Risaralda,precipitacion,0.0,mm,open-meteo
2023-02-02,Risaralda,temp_max,25.2,°C,open-meteo
2023-02-02,Risaralda,temp_min,14.4,°C,open-meteo
2023-02-02,Tolima,precipitacion,4.1,mm,open-meteo
2023-02-02,Tolima,temp_max,21.9,°C,open-meteo
2023-02-02,Tolima,temp_min,13.6,°C,open-meteo
2023-02-03,Antioquia,precipitacion,0.3,mm,open-meteo
2023-02-03,Antioquia,temp_max,24.4,°C,open-meteo
2023-02-03,Antioquia,temp_min,16.7,°C,open-meteo
2023-02-03,COLOMBIA,fx_usd_local,4585.25,COP/USD,yfinance
2023-02-03,COLOMBIA,precio_interno_referencia,1960000.0,COP/carga_125kg,FNC
2023-02-03,Caldas,precipitacion,1.3,mm,open-meteo
2023-02-03,Caldas,temp_max,18.2,°C,open-meteo
