semana_fin,fecha_dato,geografia,variable,valor,unidad,fuente,dias_observados
2025-09-07,2025-09-07,Antioquia,temp_min_semanal,16.4,°C,open-meteo,7
2025-09-07,2025-09-07,Antioquia,temp_promedio_semanal,22.3857,°C,open-meteo,7
2025-09-07,2025-09-01,COLOMBIA,exportaciones_cafe,1078.407,miles_sacos_60kg,FNC,1
2025-09-07,2025-09-05,COLOMBIA,fx_usd_local,3985.25,COP/USD,yfinance,5
2025-09-07,2025-09-07,COLOMBIA,precio_interno_referencia,2977000.0,COP/carga_125kg,FNC,7
2025-09-07,2025-09-01,COLOMBIA,produccion_nacional,1142.412575389382,miles_sacos_60kg,FNC,1
2025-09-07,2025-09-07,Caldas,precipitacion_semanal,176.3,mm,open-meteo,7
2025-09-07,2025-09-07,Caldas,temp_max_semanal,21.7,°C,open-meteo,7
2025-09-07,2025-09-07,Caldas,temp_min_semanal,9.5,°C,open-meteo,7
2025-09-07,2025-09-07,Caldas,temp_promedio_semanal,14.9714,°C,open-meteo,7
2025-09-07,2025-09-07,Cauca,precipitacion_semanal,8.1,mm,open-meteo,7
2025-09-07,2025-09-07,Cauca,temp_max_semanal,27.0,°C,open-meteo,7
2025-09-07,2025-09-07,Cauca,temp_min_semanal,13.7,°C,open-meteo,7
2025-09-07,2025-09-07,Cauca,temp_promedio_semanal,19.35,°C,open-meteo,7
2025-09-07,2025-09-05,GLOBAL,precio_cafe_arabica,385.6000061035156,USc/lb,yfinance,4
2025-09-07,2025-09-07,Huila,precipitacion_semanal,21.7,mm,open-meteo,7
2025-09-07,2025-09-07,Huila,temp_max_semanal,25.5,°C,open-meteo,7
2025-09-07,2025-09-07,Huila,temp_min_semanal,12.6,°C,open-meteo,7
2025-09-07,2025-09-07,Huila,temp_promedio_semanal,18.9857,°C,open-meteo,7
2025-09-07,2025-09-07,Nariño,precipitacion_semanal,11.6,mm,open-meteo,7
2025-09-07,2025-09-07,Nariño,temp_max_semanal,26.4,°C,open-meteo,7
2025-09-07,2025-09-07,Nariño,temp_min_semanal,12.4,°C,open-meteo,7
2025-09-07,2025-09-07,Nariño,temp_promedio_semanal,18.4214,°C,open-meteo,7
2025-09-07,2025-09-07,Quindío,precipitacion_semanal,197.4,mm,open-meteo,7
2025-09-07,2025-09-07,Quindío,temp_max_semanal,25.6,°C,open-meteo,7
2025-09-07,2025-09-07,Quindío,temp_min_semanal,14.1,°C,open-meteo,7
2025-09-07,2025-09-07,Quindío,temp_promedio_semanal,18.9857,°C,open-meteo,7
2025-09-07,2025-09-07,Risaralda,precipitacion_semanal,103.3,mm,open-meteo,7
2025-09-07,2025-09-07,Risaralda,temp_max_semanal,25.8,°C,open-meteo,7
2025-09-07,2025-09-07,Risaralda,temp_min_semanal,14.4,°C,open-meteo,7
2025-09-07,2025-09-07,Risaralda,temp_promedio_semanal,19.9071,°C,open-meteo,7
2025-09-07,2025-09-07,Tolima,precipitacion_semanal,113.4,mm,open-meteo,7
2025-09-07,2025-09-07,Tolima,temp_max_semanal,24.7,°C,open-meteo,7
2025-09-07,2025-09-07,Tolima,temp_min_semanal,13.4,°C,open-meteo,7
2025-09-07,2025-09-07,Tolima,temp_promedio_semanal,19.0286,°C,open-meteo,7
2025-09-14,2025-09-14,Antioquia,precipitacion_semanal,41.7,mm,open-meteo,7
2025-09-14,2025-09-14,Antioquia,temp_max_semanal,31.1,°C,open-meteo,7
2025-09-14,2025-09-14,Antioquia,temp_min_semanal,16.0,°C,open-meteo,7
2025-09-14,2025-09-14,Antioquia,temp_promedio_semanal,23.2143,°C,open-meteo,7
2025-09-14,2025-09-12,COLOMBIA,fx_usd_local,3894.52001953125,COP/USD,yfinance,5
2025-09-14,2025-09-14,COLOMBIA,precio_interno_referencia,3100000.0,COP/carga_125kg,FNC,7
2025-09-14,2025-09-14,Caldas,precipitacion_semanal,77.8,mm,open-meteo,7
2025-09-14,2025-09-14,Caldas,temp_max_semanal,22.1,°C,open-meteo,7
2025-09-14,2025-09-14,Caldas,temp_min_semanal,9.2,°C,open-meteo,7
2025-09-14,2025-09-14,Caldas,temp_promedio_semanal,15.4786,°C,open-meteo,7
2025-09-14,2025-09-14,Cauca,precipitacion_semanal,10.7,mm,open-meteo,7
2025-09-14,2025-09-14,Cauca,temp_max_semanal,28.7,°C,open-meteo,7
2025-09-14,2025-09-14,Cauca,temp_min_semanal,11.2,°C,open-meteo,7
2025-09-14,2025-09-14,Cauca,temp_promedio_semanal,20.3857,°C,open-meteo,7
2025-09-14,2025-09-12,GLOBAL,precio_cafe_arabica,410.6499938964844,USc/lb,yfinance,5
2025-09-14,2025-09-14,Huila,precipitacion_semanal,20.5,mm,open-meteo,7
2025-09-14,2025-09-14,Huila,temp_max_semanal,25.1,°C,open-meteo,7
2025-09-14,2025-09-14,Huila,temp_min_semanal,11.4,°C,open-meteo,7
2025-09-14,2025-09-14,Huila,temp_promedio_semanal,18.7571,°C,open-meteo,7
2025-09-14,2025-09-14,Nariño,precipitacion_semanal,5.4,mm,open-meteo,7
2025-09-14,2025-09-14,Nariño,temp_max_semanal,28.6,°C,open-meteo,7
2025-09-14,2025-09-14,Nariño,temp_min_semanal,11.2,°C,open-meteo,7
2025-09-14,2025-09-14,Nariño,temp_promedio_semanal,19.8857,°C,open-meteo,7
2025-09-14,2025-09-14,Quindío,precipitacion_semanal,112.9,mm,open-meteo,7
2025-09-14,2025-09-14,Quindío,temp_max_semanal,26.5,°C,open-meteo,7
2025-09-14,2025-09-14,Quindío,temp_min_semanal,12.6,°C,open-meteo,7
2025-09-14,2025-09-14,Quindío,temp_promedio_semanal,19.55,°C,open-meteo,7
2025-09-14,2025-09-14,Risaralda,precipitacion_semanal,19.6,mm,open-meteo,7
2025-09-14,2025-09-14,Risaralda,temp_max_semanal,26.4,°C,open-meteo,7
2025-09-14,2025-09-14,Risaralda,temp_min_semanal,13.6,°C,open-meteo,7
2025-09-14,2025-09-14,Risaralda,temp_promedio_semanal,20.7214,°C,open-meteo,7
2025-09-14,2025-09-14,Tolima,precipitacion_semanal,36.4,mm,open-meteo,7
2025-09-14,2025-09-14,Tolima,temp_max_semanal,27.5,°C,open-meteo,7
2025-09-14,2025-09-14,Tolima,temp_min_semanal,13.6,°C,open-meteo,7
2025-09-14,2025-09-14,Tolima,temp_promedio_semanal,20.5571,°C,open-meteo,7
2025-09-21,2025-09-21,Antioquia,precipitacion_semanal,89.0,mm,open-meteo,7
2025-09-21,2025-09-21,Antioquia,temp_max_semanal,31.2,°C,open-meteo,7
2025-09-21,2025-09-21,Antioquia,temp_min_semanal,16.3,°C,open-meteo,7
2025-09-21,2025-09-21,Antioquia,temp_promedio_semanal,22.5714,°C,open-meteo,7
2025-09-21,2025-09-19,COLOMBIA,fx_usd_local,3892.5,COP/USD,yfinance,5
2025-09-21,2025-09-21,COLOMBIA,precio_interno_referencia,2820000.0,COP/carga_125kg,FNC,7
2025-09-21,2025-09-21,Caldas,precipitacion_semanal,103.3,mm,open-meteo,7
2025-09-21,2025-09-21,Caldas,temp_max_semanal,20.7,°C,open-meteo,7
2025-09-21,2025-09-21,Caldas,temp_min_semanal,9.7,°C,open-meteo,7
2025-09-21,2025-09-21,Caldas,temp_promedio_semanal,15.2286,°C,open-meteo,7
2025-09-21,2025-09-21,Cauca,precipitacion_semanal,33.8,mm,open-meteo,7
2025-09-21,2025-09-21,Cauca,temp_max_semanal,27.0,°C,open-meteo,7
2025-09-21,2025-09-21,Cauca,temp_min_semanal,11.3,°C,open-meteo,7
2025-09-21,2025-09-21,Cauca,temp_promedio_semanal,19.3357,°C,open-meteo,7
2025-09-21,2025-09-19,GLOBAL,precio_cafe_arabica,366.5,USc/lb,yfinance,5
2025-09-21,2025-09-21,Huila,precipitacion_semanal,32.1,mm,open-meteo,7
2025-09-21,2025-09-21,Huila,temp_max_semanal,28.2,°C,open-meteo,7
2025-09-21,2025-09-21,Huila,temp_min_semanal,11.9,°C,open-meteo,7
2025-09-21,2025-09-21,Huila,temp_promedio_semanal,19.6857,°C,open-meteo,7
2025-09-21,2025-09-21,Nariño,precipitacion_semanal,26.5,mm,open-meteo,7
2025-09-21,2025-09-21,Nariño,temp_max_semanal,26.5,°C,open-meteo,7
2025-09-21,2025-09-21,Nariño,temp_min_semanal,12.1,°C,open-meteo,7
2025-09-21,2025-09-21,Nariño,temp_promedio_semanal,18.2643,°C,open-meteo,7
2025-09-21,2025-09-21,Quindío,precipitacion_semanal,172.0,mm,open-meteo,7
2025-09-21,2025-09-21,Quindío,temp_max_semanal,25.4,°C,open-meteo,7
2025-09-21,2025-09-21,Quindío,temp_min_semanal,13.6,°C,open-meteo,7
2025-09-21,2025-09-21,Quindío,temp_promedio_semanal,18.85,°C,open-meteo,7
2025-09-21,2025-09-21,Risaralda,precipitacion_semanal,76.9,mm,open-meteo,7
2025-09-21,2025-09-21,Risaralda,temp_max_semanal,26.0,°C,open-meteo,7
2025-09-21,2025-09-21,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2025-09-21,2025-09-21,Risaralda,temp_promedio_semanal,20.0786,°C,open-meteo,7
2025-09-21,2025-09-21,Tolima,precipitacion_semanal,203.0,mm,open-meteo,7
2025-09-21,2025-09-21,Tolima,temp_max_semanal,27.0,°C,open-meteo,7
2025-09-21,2025-09-21,Tolima,temp_min_semanal,13.9,°C,open-meteo,7
2025-09-21,2025-09-21,Tolima,temp_promedio_semanal,19.1143,°C,open-meteo,7
2025-09-28,2025-09-28,Antioquia,precipitacion_semanal,103.2,mm,open-meteo,7
2025-09-28,2025-09-28,Antioquia,temp_max_semanal,32.0,°C,open-meteo,7
2025-09-28,2025-09-28,Antioquia,temp_min_semanal,15.4,°C,open-meteo,7
2025-09-28,2025-09-28,Antioquia,temp_promedio_semanal,22.8929,°C,open-meteo,7
2025-09-28,2025-09-26,COLOMBIA,fx_usd_local,3900.25,COP/USD,yfinance,5
2025-09-28,2025-09-28,COLOMBIA,precio_interno_referencia,2920000.0,COP/carga_125kg,FNC,7
2025-09-28,2025-09-28,Caldas,precipitacion_semanal,70.6,mm,open-meteo,7
2025-09-28,2025-09-28,Caldas,temp_max_semanal,21.3,°C,open-meteo,7
2025-09-28,2025-09-28,Caldas,temp_min_semanal,9.1,°C,open-meteo,7
2025-09-28,2025-09-28,Caldas,temp_promedio_semanal,15.6143,°C,open-meteo,7
2025-09-28,2025-09-28,Cauca,precipitacion_semanal,10.7,mm,open-meteo,7
2025-09-28,2025-09-28,Cauca,temp_max_semanal,26.6,°C,open-meteo,7
2025-09-28,2025-09-28,Cauca,temp_min_semanal,11.7,°C,open-meteo,7
2025-09-28,2025-09-28,Cauca,temp_promedio_semanal,19.0429,°C,open-meteo,7
2025-09-28,2025-09-26,GLOBAL,precio_cafe_arabica,378.0499877929688,USc/lb,yfinance,5
2025-09-28,2025-09-28,Huila,precipitacion_semanal,32.7,mm,open-meteo,7
2025-09-28,2025-09-28,Huila,temp_max_semanal,27.5,°C,open-meteo,7
2025-09-28,2025-09-28,Huila,temp_min_semanal,11.5,°C,open-meteo,7
2025-09-28,2025-09-28,Huila,temp_promedio_semanal,19.3786,°C,open-meteo,7
2025-09-28,2025-09-28,Nariño,precipitacion_semanal,21.5,mm,open-meteo,7
2025-09-28,2025-09-28,Nariño,temp_max_semanal,25.5,°C,open-meteo,7
2025-09-28,2025-09-28,Nariño,temp_min_semanal,12.4,°C,open-meteo,7
2025-09-28,2025-09-28,Nariño,temp_promedio_semanal,18.75,°C,open-meteo,7
2025-09-28,2025-09-28,Quindío,precipitacion_semanal,130.1,mm,open-meteo,7
2025-09-28,2025-09-28,Quindío,temp_max_semanal,26.2,°C,open-meteo,7
2025-09-28,2025-09-28,Quindío,temp_min_semanal,13.2,°C,open-meteo,7
2025-09-28,2025-09-28,Quindío,temp_promedio_semanal,19.2571,°C,open-meteo,7
2025-09-28,2025-09-28,Risaralda,precipitacion_semanal,63.0,mm,open-meteo,7
2025-09-28,2025-09-28,Risaralda,temp_max_semanal,26.3,°C,open-meteo,7
2025-09-28,2025-09-28,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2025-09-28,2025-09-28,Risaralda,temp_promedio_semanal,20.8286,°C,open-meteo,7
2025-09-28,2025-09-28,Tolima,precipitacion_semanal,82.2,mm,open-meteo,7
2025-09-28,2025-09-28,Tolima,temp_max_semanal,26.4,°C,open-meteo,7
2025-09-28,2025-09-28,Tolima,temp_min_semanal,13.2,°C,open-meteo,7
2025-09-28,2025-09-28,Tolima,temp_promedio_semanal,19.8571,°C,open-meteo,7
2025-10-05,2025-10-05,Antioquia,precipitacion_semanal,86.0,mm,open-meteo,7
2025-10-05,2025-10-05,Antioquia,temp_max_semanal,28.8,°C,open-meteo,7
2025-10-05,2025-10-05,Antioquia,temp_min_semanal,16.6,°C,open-meteo,7
2025-10-05,2025-10-05,Antioquia,temp_promedio_semanal,22.2857,°C,open-meteo,7
2025-10-05,2025-10-01,COLOMBIA,exportaciones_cafe,1056.716,miles_sacos_60kg,FNC,1
2025-10-05,2025-10-03,COLOMBIA,fx_usd_local,3884.1298828125,COP/USD,yfinance,5
2025-10-05,2025-10-05,COLOMBIA,precio_interno_referencia,2973000.0,COP/carga_125kg,FNC,7
2025-10-05,2025-10-01,COLOMBIA,produccion_nacional,1208.086500408277,miles_sacos_60kg,FNC,1
2025-10-05,2025-10-05,Caldas,precipitacion_semanal,106.3,mm,open-meteo,7
2025-10-05,2025-10-05,Caldas,temp_max_semanal,20.2,°C,open-meteo,7
2025-10-05,2025-10-05,Caldas,temp_min_semanal,10.5,°C,open-meteo,7
2025-10-05,2025-10-05,Caldas,temp_promedio_semanal,15.2,°C,open-meteo,7
2025-10-05,2025-10-05,Cauca,precipitacion_semanal,42.1,mm,open-meteo,7
2025-10-05,2025-10-05,Cauca,temp_max_semanal,24.5,°C,open-meteo,7
2025-10-05,2025-10-05,Cauca,temp_min_semanal,10.6,°C,open-meteo,7
2025-10-05,2025-10-05,Cauca,temp_promedio_semanal,17.7,°C,open-meteo,7
2025-10-05,2025-10-03,GLOBAL,precio_cafe_arabica,390.75,USc/lb,yfinance,5
2025-10-05,2025-10-05,Huila,precipitacion_semanal,34.2,mm,open-meteo,7
2025-10-05,2025-10-05,Huila,temp_max_semanal,26.7,°C,open-meteo,7
2025-10-05,2025-10-05,Huila,temp_min_semanal,12.2,°C,open-meteo,7
2025-10-05,2025-10-05,Huila,temp_promedio_semanal,19.9571,°C,open-meteo,7
2025-10-05,2025-10-05,Nariño,precipitacion_semanal,30.2,mm,open-meteo,7
2025-10-05,2025-10-05,Nariño,temp_max_semanal,22.6,°C,open-meteo,7
2025-10-05,2025-10-05,Nariño,temp_min_semanal,11.6,°C,open-meteo,7
2025-10-05,2025-10-05,Nariño,temp_promedio_semanal,16.9714,°C,open-meteo,7
2025-10-05,2025-10-05,Quindío,precipitacion_semanal,174.6,mm,open-meteo,7
2025-10-05,2025-10-05,Quindío,temp_max_semanal,24.9,°C,open-meteo,7
2025-10-05,2025-10-05,Quindío,temp_min_semanal,13.6,°C,open-meteo,7
2025-10-05,2025-10-05,Quindío,temp_promedio_semanal,18.4071,°C,open-meteo,7
2025-10-05,2025-10-05,Risaralda,precipitacion_semanal,81.8,mm,open-meteo,7
2025-10-05,2025-10-05,Risaralda,temp_max_semanal,25.5,°C,open-meteo,7
2025-10-05,2025-10-05,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2025-10-05,2025-10-05,Risaralda,temp_promedio_semanal,20.2286,°C,open-meteo,7
2025-10-05,2025-10-05,Tolima,precipitacion_semanal,299.1,mm,open-meteo,7
2025-10-05,2025-10-05,Tolima,temp_max_semanal,23.8,°C,open-meteo,7
2025-10-05,2025-10-05,Tolima,temp_min_semanal,14.0,°C,open-meteo,7
2025-10-05,2025-10-05,Tolima,temp_promedio_semanal,18.8714,°C,open-meteo,7
2025-10-12,2025-10-12,Antioquia,precipitacion_semanal,136.1,mm,open-meteo,7
2025-10-12,2025-10-12,Antioquia,temp_max_semanal,28.1,°C,open-meteo,7
2025-10-12,2025-10-12,Antioquia,temp_min_semanal,16.1,°C,open-meteo,7
2025-10-12,2025-10-12,Antioquia,temp_promedio_semanal,21.4429,°C,open-meteo,7
2025-10-12,2025-10-10,COLOMBIA,fx_usd_local,3887.8798828125,COP/USD,yfinance,5
2025-10-12,2025-10-12,COLOMBIA,precio_interno_referencia,2873000.0,COP/carga_125kg,FNC,7
2025-10-12,2025-10-12,Caldas,precipitacion_semanal,154.7,mm,open-meteo,7
2025-10-12,2025-10-12,Caldas,temp_max_semanal,19.9,°C,open-meteo,7
2025-10-12,2025-10-12,Caldas,temp_min_semanal,10.2,°C,open-meteo,7
2025-10-12,2025-10-12,Caldas,temp_promedio_semanal,14.8143,°C,open-meteo,7
2025-10-12,2025-10-12,Cauca,precipitacion_semanal,74.8,mm,open-meteo,7
2025-10-12,2025-10-12,Cauca,temp_max_semanal,23.9,°C,open-meteo,7
2025-10-12,2025-10-12,Cauca,temp_min_semanal,12.0,°C,open-meteo,7
2025-10-12,2025-10-12,Cauca,temp_promedio_semanal,17.6786,°C,open-meteo,7
2025-10-12,2025-10-10,GLOBAL,precio_cafe_arabica,373.0499877929688,USc/lb,yfinance,5
2025-10-12,2025-10-12,Huila,precipitacion_semanal,57.4,mm,open-meteo,7
2025-10-12,2025-10-12,Huila,temp_max_semanal,26.4,°C,open-meteo,7
2025-10-12,2025-10-12,Huila,temp_min_semanal,12.5,°C,open-meteo,7
2025-10-12,2025-10-12,Huila,temp_promedio_semanal,19.6357,°C,open-meteo,7
2025-10-12,2025-10-12,Nariño,precipitacion_semanal,39.6,mm,open-meteo,7
2025-10-12,2025-10-12,Nariño,temp_max_semanal,22.2,°C,open-meteo,7
2025-10-12,2025-10-12,Nariño,temp_min_semanal,11.6,°C,open-meteo,7
2025-10-12,2025-10-12,Nariño,temp_promedio_semanal,16.7643,°C,open-meteo,7
2025-10-12,2025-10-12,Quindío,precipitacion_semanal,167.2,mm,open-meteo,7
2025-10-12,2025-10-12,Quindío,temp_max_semanal,22.6,°C,open-meteo,7
2025-10-12,2025-10-12,Quindío,temp_min_semanal,13.6,°C,open-meteo,7
2025-10-12,2025-10-12,Quindío,temp_promedio_semanal,18.5357,°C,open-meteo,7
2025-10-12,2025-10-12,Risaralda,precipitacion_semanal,83.6,mm,open-meteo,7
2025-10-12,2025-10-12,Risaralda,temp_max_semanal,25.5,°C,open-meteo,7
2025-10-12,2025-10-12,Risaralda,temp_min_semanal,14.8,°C,open-meteo,7
2025-10-12,2025-10-12,Risaralda,temp_promedio_semanal,19.55,°C,open-meteo,7
2025-10-12,2025-10-12,Tolima,precipitacion_semanal,257.2,mm,open-meteo,7
2025-10-12,2025-10-12,Tolima,temp_max_semanal,23.3,°C,open-meteo,7
2025-10-12,2025-10-12,Tolima,temp_min_semanal,13.5,°C,open-meteo,7
2025-10-12,2025-10-12,Tolima,temp_promedio_semanal,18.1,°C,open-meteo,7
2025-10-19,2025-10-19,Antioquia,precipitacion_semanal,111.4,mm,open-meteo,7
2025-10-19,2025-10-19,Antioquia,temp_max_semanal,28.8,°C,open-meteo,7
2025-10-19,2025-10-19,Antioquia,temp_min_semanal,16.6,°C,open-meteo,7
2025-10-19,2025-10-19,Antioquia,temp_promedio_semanal,22.1071,°C,open-meteo,7
2025-10-19,2025-10-17,COLOMBIA,fx_usd_local,3860.75,COP/USD,yfinance,5
2025-10-19,2025-10-19,COLOMBIA,precio_interno_referencia,2972000.0,COP/carga_125kg,FNC,7
2025-10-19,2025-10-19,Caldas,precipitacion_semanal,85.5,mm,open-meteo,7
2025-10-19,2025-10-19,Caldas,temp_max_semanal,20.3,°C,open-meteo,7
2025-10-19,2025-10-19,Caldas,temp_min_semanal,9.4,°C,open-meteo,7
2025-10-19,2025-10-19,Caldas,temp_promedio_semanal,15.0286,°C,open-meteo,7
2025-10-19,2025-10-19,Cauca,precipitacion_semanal,50.8,mm,open-meteo,7
2025-10-19,2025-10-19,Cauca,temp_max_semanal,23.2,°C,open-meteo,7
2025-10-19,2025-10-19,Cauca,temp_min_semanal,13.2,°C,open-meteo,7
2025-10-19,2025-10-19,Cauca,temp_promedio_semanal,18.0,°C,open-meteo,7
2025-10-19,2025-10-17,GLOBAL,precio_cafe_arabica,397.4500122070313,USc/lb,yfinance,5
2025-10-19,2025-10-19,Huila,precipitacion_semanal,42.3,mm,open-meteo,7
2025-10-19,2025-10-19,Huila,temp_max_semanal,26.2,°C,open-meteo,7
2025-10-19,2025-10-19,Huila,temp_min_semanal,13.6,°C,open-meteo,7
2025-10-19,2025-10-19,Huila,temp_promedio_semanal,20.0929,°C,open-meteo,7
2025-10-19,2025-10-19,Nariño,precipitacion_semanal,29.3,mm,open-meteo,7
2025-10-19,2025-10-19,Nariño,temp_max_semanal,21.2,°C,open-meteo,7
2025-10-19,2025-10-19,Nariño,temp_min_semanal,12.0,°C,open-meteo,7
2025-10-19,2025-10-19,Nariño,temp_promedio_semanal,17.2071,°C,open-meteo,7
2025-10-19,2025-10-19,Quindío,precipitacion_semanal,139.0,mm,open-meteo,7
2025-10-19,2025-10-19,Quindío,temp_max_semanal,24.2,°C,open-meteo,7
2025-10-19,2025-10-19,Quindío,temp_min_semanal,14.4,°C,open-meteo,7
2025-10-19,2025-10-19,Quindío,temp_promedio_semanal,18.7357,°C,open-meteo,7
2025-10-19,2025-10-19,Risaralda,precipitacion_semanal,65.2,mm,open-meteo,7
2025-10-19,2025-10-19,Risaralda,temp_max_semanal,25.4,°C,open-meteo,7
2025-10-19,2025-10-19,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2025-10-19,2025-10-19,Risaralda,temp_promedio_semanal,19.7,°C,open-meteo,7
2025-10-19,2025-10-19,Tolima,precipitacion_semanal,205.6,mm,open-meteo,7
2025-10-19,2025-10-19,Tolima,temp_max_semanal,23.9,°C,open-meteo,7
2025-10-19,2025-10-19,Tolima,temp_min_semanal,13.3,°C,open-meteo,7
2025-10-19,2025-10-19,Tolima,temp_promedio_semanal,18.3071,°C,open-meteo,7
2025-10-26,2025-10-26,Antioquia,precipitacion_semanal,176.3,mm,open-meteo,7
2025-10-26,2025-10-26,Antioquia,temp_max_semanal,28.0,°C,open-meteo,7
2025-10-26,2025-10-26,Antioquia,temp_min_semanal,17.5,°C,open-meteo,7
2025-10-26,2025-10-26,Antioquia,temp_promedio_semanal,22.4571,°C,open-meteo,7
2025-10-26,2025-10-24,COLOMBIA,fx_usd_local,3878.550048828125,COP/USD,yfinance,5
2025-10-26,2025-10-26,COLOMBIA,precio_interno_referencia,2974000.0,COP/carga_125kg,FNC,7
2025-10-26,2025-10-26,Caldas,precipitacion_semanal,49.0,mm,open-meteo,7
2025-10-26,2025-10-26,Caldas,temp_max_semanal,20.2,°C,open-meteo,7
2025-10-26,2025-10-26,Caldas,temp_min_semanal,11.7,°C,open-meteo,7
2025-10-26,2025-10-26,Caldas,temp_promedio_semanal,15.75,°C,open-meteo,7
2025-10-26,2025-10-26,Cauca,precipitacion_semanal,51.0,mm,open-meteo,7
2025-10-26,2025-10-26,Cauca,temp_max_semanal,23.4,°C,open-meteo,7
2025-10-26,2025-10-26,Cauca,temp_min_semanal,14.2,°C,open-meteo,7
2025-10-26,2025-10-26,Cauca,temp_promedio_semanal,18.9,°C,open-meteo,7
2025-10-26,2025-10-24,GLOBAL,precio_cafe_arabica,403.0,USc/lb,yfinance,5
2025-10-26,2025-10-26,Huila,precipitacion_semanal,12.6,mm,open-meteo,7
2025-10-26,2025-10-26,Huila,temp_max_semanal,26.9,°C,open-meteo,7
2025-10-26,2025-10-26,Huila,temp_min_semanal,13.4,°C,open-meteo,7
2025-10-26,2025-10-26,Huila,temp_promedio_semanal,20.15,°C,open-meteo,7
2025-10-26,2025-10-26,Nariño,precipitacion_semanal,60.3,mm,open-meteo,7
2025-10-26,2025-10-26,Nariño,temp_max_semanal,21.9,°C,open-meteo,7
2025-10-26,2025-10-26,Nariño,temp_min_semanal,12.6,°C,open-meteo,7
2025-10-26,2025-10-26,Nariño,temp_promedio_semanal,17.6071,°C,open-meteo,7
2025-10-26,2025-10-26,Quindío,precipitacion_semanal,179.6,mm,open-meteo,7
2025-10-26,2025-10-26,Quindío,temp_max_semanal,24.0,°C,open-meteo,7
2025-10-26,2025-10-26,Quindío,temp_min_semanal,14.9,°C,open-meteo,7
2025-10-26,2025-10-26,Quindío,temp_promedio_semanal,18.9786,°C,open-meteo,7
2025-10-26,2025-10-26,Risaralda,precipitacion_semanal,59.7,mm,open-meteo,7
2025-10-26,2025-10-26,Risaralda,temp_max_semanal,25.4,°C,open-meteo,7
2025-10-26,2025-10-26,Risaralda,temp_min_semanal,15.6,°C,open-meteo,7
2025-10-26,2025-10-26,Risaralda,temp_promedio_semanal,20.2643,°C,open-meteo,7
2025-10-26,2025-10-26,Tolima,precipitacion_semanal,226.7,mm,open-meteo,7
2025-10-26,2025-10-26,Tolima,temp_max_semanal,23.4,°C,open-meteo,7
2025-10-26,2025-10-26,Tolima,temp_min_semanal,13.6,°C,open-meteo,7
2025-10-26,2025-10-26,Tolima,temp_promedio_semanal,19.0,°C,open-meteo,7
2025-11-02,2025-11-02,Antioquia,precipitacion_semanal,113.1,mm,open-meteo,7
2025-11-02,2025-11-02,Antioquia,temp_max_semanal,28.7,°C,open-meteo,7
2025-11-02,2025-11-02,Antioquia,temp_min_semanal,17.6,°C,open-meteo,7
2025-11-02,2025-11-02,Antioquia,temp_promedio_semanal,22.6429,°C,open-meteo,7
2025-11-02,2025-11-01,COLOMBIA,exportaciones_cafe,1219.555,miles_sacos_60kg,FNC,1
2025-11-02,2025-10-31,COLOMBIA,fx_usd_local,3858.449951171875,COP/USD,yfinance,5
2025-11-02,2025-11-02,COLOMBIA,precio_interno_referencia,2868000.0,COP/carga_125kg,FNC,7
2025-11-02,2025-11-01,COLOMBIA,produccion_nacional,1266.0696378998323,miles_sacos_60kg,FNC,1
2025-11-02,2025-11-02,Caldas,precipitacion_semanal,69.0,mm,open-meteo,7
2025-11-02,2025-11-02,Caldas,temp_max_semanal,20.6,°C,open-meteo,7
2025-11-02,2025-11-02,Caldas,temp_min_semanal,11.3,°C,open-meteo,7
2025-11-02,2025-11-02,Caldas,temp_promedio_semanal,15.8143,°C,open-meteo,7
2025-11-02,2025-11-02,Cauca,precipitacion_semanal,30.3,mm,open-meteo,7
2025-11-02,2025-11-02,Cauca,temp_max_semanal,22.9,°C,open-meteo,7
2025-11-02,2025-11-02,Cauca,temp_min_semanal,12.6,°C,open-meteo,7
2025-11-02,2025-11-02,Cauca,temp_promedio_semanal,17.9429,°C,open-meteo,7
2025-11-02,2025-10-31,GLOBAL,precio_cafe_arabica,392.0499877929688,USc/lb,yfinance,5
2025-11-02,2025-11-02,Huila,precipitacion_semanal,78.3,mm,open-meteo,7
2025-11-02,2025-11-02,Huila,temp_max_semanal,27.5,°C,open-meteo,7
2025-11-02,2025-11-02,Huila,temp_min_semanal,13.4,°C,open-meteo,7
2025-11-02,2025-11-02,Huila,temp_promedio_semanal,20.5071,°C,open-meteo,7
2025-11-02,2025-11-02,Nariño,precipitacion_semanal,59.7,mm,open-meteo,7
2025-11-02,2025-11-02,Nariño,temp_max_semanal,20.9,°C,open-meteo,7
2025-11-02,2025-11-02,Nariño,temp_min_semanal,13.5,°C,open-meteo,7
2025-11-02,2025-11-02,Nariño,temp_promedio_semanal,17.5429,°C,open-meteo,7
2025-11-02,2025-11-02,Quindío,precipitacion_semanal,170.6,mm,open-meteo,7
2025-11-02,2025-11-02,Quindío,temp_max_semanal,24.0,°C,open-meteo,7
2025-11-02,2025-11-02,Quindío,temp_min_semanal,15.1,°C,open-meteo,7
